Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
26495,24,1,9,4,8486,1,0,0,0,0,11,2,2,0,2,1,18,1,0,0,2,2,1
34214,55,1,2,0,3553,1,3,0,0,1,59,1,2,2,0,2,28,0,0,0,2,0,0
10370,45,0,33,2,6063,2,0,2,0,0,6,1,2,4,1,1,84,0,0,1,0,2,1
67873,50,1,39,2,7600,2,0,0,0,0,60,1,2,0,2,2,107,0,1,0,0,1,1
44909,44,1,1,0,3288,0,2,0,0,0,10,4,1,4,1,1,38,0,0,0,3,1,1
34195,59,1,16,2,8392,1,2,0,1,0,17,3,1,0,1,1,26,0,0,0,2,3,1
71455,32,0,21,2,7104,0,1,1,2,0,31,2,1,0,0,0,25,0,0,1,1,1,0
51855,33,0,3,0,3815,0,1,2,1,0,6,1,1,0,2,2,14,1,0,0,2,1,1
21420,34,0,18,0,4328,0,0,0,0,0,20,1,2,3,1,2,57,0,0,0,1,0,0
54830,43,0,23,1,6952,3,3,2,4,1,24,2,2,0,1,1,61,1,0,1,1,3,1
41286,40,1,18,3,6369,2,2,0,1,0,98,0,1,2,1,1,45,1,0,0,2,1,1
21565,22,1,1,2,8756,3,0,2,1,1,55,1,2,4,0,1,23,0,0,0,2,1,0
51355,58,1,9,4,5532,2,0,0,1,1,4,1,0,1,1,1,19,1,0,0,2,2,1
38941,55,1,34,4,8673,1,0,0,2,0,97,1,2,0,1,0,86,0,0,0,3,1,0
69899,38,0,14,0,3891,0,1,0,2,1,82,1,1,3,1,1,75,1,0,0,2,1,1
24472,27,1,14,3,6029,0,3,0,2,0,60,0,0,1,1,2,74,1,0,0,2,2,1
70945,22,0,11,0,4137,1,0,1,1,1,19,2,2,3,0,1,83,0,0,0,3,2,0
4017,23,1,2,2,8081,0,2,2,0,0,81,0,1,0,2,1,52,0,0,0,2,0,1
17833,29,1,7,1,6932,1,2,2,3,0,44,2,1,1,2,1,17,1,0,0,2,0,1
16312,57,0,14,0,5795,2,0,2,3,0,3,0,1,6,2,1,83,0,0,1,1,2,1
37898,46,1,38,2,7244,2,0,0,0,1,48,4,1,3,1,2,46,0,0,1,3,1,1
29564,42,1,6,4,8405,2,0,0,1,0,55,3,2,1,1,1,8,0,0,0,3,0,0
37402,45,1,31,3,4968,1,0,0,4,1,99,2,0,0,0,2,92,0,0,1,2,1,0
20371,36,0,23,4,10442,3,0,0,0,0,47,2,2,1,2,1,30,0,0,0,2,2,1
33010,26,0,16,1,6605,2,2,0,2,0,70,0,1,2,1,1,46,0,0,0,2,1,0
29598,37,0,9,4,10730,2,0,0,1,0,21,3,1,0,1,2,36,0,0,0,3,1,1
16530,20,0,6,1,8622,1,0,0,0,1,73,0,2,4,1,2,82,0,0,0,2,0,0
2874,44,0,36,4,7140,3,3,0,0,0,1,1,1,2,0,0,83,0,1,0,3,1,0
59078,23,0,9,3,6125,2,1,0,1,1,53,1,0,0,1,1,41,0,0,0,2,1,0
3232,28,1,7,1,7655,1,0,0,3,0,30,0,2,2,1,2,14,0,1,0,0,2,1
35125,48,1,10,1,7049,1,2,2,1,0,38,3,2,0,2,2,31,0,0,0,1,0,1
57726,40,0,8,0,3752,2,2,0,0,1,78,0,0,0,1,2,73,0,0,0,2,1,0
1504,46,1,12,1,7931,1,0,0,0,1,4,1,1,3,1,1,54,0,0,0,0,2,1
32803,54,0,41,2,6877,2,1,2,3,0,45,2,1,2,1,1,67,0,0,0,3,2,1
25430,47,1,1,4,9605,2,0,0,0,0,69,2,2,0,2,0,16,0,0,0,1,0,0
30097,38,1,2,0,4098,2,2,0,2,0,77,2,0,0,1,1,15,0,0,0,0,2,0
70099,23,0,9,2,6957,2,3,0,0,0,69,3,1,2,0,1,81,0,0,0,2,0,1
58293,46,1,29,2,6468,3,2,0,2,0,21,2,2,3,1,1,72,1,0,0,2,2,1
18057,38,1,14,0,6299,2,2,0,2,0,53,1,2,0,2,1,63,0,0,0,2,1,1
50515,59,1,15,0,5154,0,0,0,0,0,49,4,0,0,2,1,49,0,0,1,3,3,1
25446,39,1,11,0,5802,1,3,0,0,1,17,1,1,1,0,1,73,0,1,1,1,2,1
20659,32,0,16,0,5329,0,0,2,0,1,7,1,1,1,1,2,49,0,0,1,0,1,1
62366,34,1,2,1,11093,2,1,2,0,1,17,0,1,1,2,1,66,0,0,0,2,1,0
29186,24,0,1,2,7256,3,0,0,2,0,11,2,1,0,1,2,61,0,0,0,1,0,0
34887,19,1,7,4,8060,3,2,0,0,0,20,1,0,1,2,2,42,0,0,0,2,0,1
2778,26,1,16,3,6033,3,0,0,2,0,6,1,2,6,0,1,46,0,0,0,1,0,0
40241,31,0,3,4,9216,2,0,0,0,1,98,3,1,4,0,1,43,0,0,0,1,0,0
31345,44,0,4,1,11515,2,1,0,0,0,53,0,1,0,2,0,54,0,0,0,2,1,1
1619,37,1,8,4,7512,1,0,0,0,0,50,1,2,0,2,2,55,0,0,0,2,1,1
63805,30,1,13,2,9321,1,3,0,1,0,94,0,2,0,0,2,51,0,0,0,2,1,0
44300,47,0,4,4,8766,0,2,0,1,0,10,2,2,0,2,0,70,0,0,1,2,1,1
74238,45,1,33,2,9436,1,1,0,2,0,54,1,1,1,0,2,97,1,0,1,3,1,1
54879,42,1,11,3,5415,2,2,0,0,0,9,2,1,3,0,0,52,1,0,0,1,2,1
45188,48,0,18,4,8762,1,3,0,0,0,54,1,2,4,0,2,47,0,0,0,2,0,0
22927,49,0,29,0,4453,0,2,1,0,1,87,0,1,4,1,0,53,0,0,0,1,0,1
30456,20,0,7,0,4647,0,1,0,0,1,13,0,2,1,0,1,15,0,0,0,1,0,0
11681,42,1,26,3,5890,0,3,0,2,0,7,1,1,0,0,2,101,0,0,0,2,0,1
65606,39,0,6,4,9452,2,0,0,1,1,65,3,1,1,0,1,8,0,0,1,2,0,1
53038,18,1,3,2,8548,2,3,0,0,1,30,1,2,1,1,1,58,0,0,1,0,2,0
66282,46,0,34,0,4628,2,0,0,1,0,69,3,1,3,0,0,95,1,0,0,2,1,1
29104,38,1,15,1,6841,1,1,0,0,0,82,0,1,2,1,0,47,0,0,0,2,0,0
9479,33,0,18,0,4285,1,0,0,1,0,15,3,1,0,1,2,86,0,1,0,3,0,0
65550,31,1,10,1,8351,1,0,0,0,0,53,1,1,2,0,0,28,0,0,0,2,2,1
59722,29,1,4,2,7419,1,3,0,0,0,5,0,1,1,1,1,46,0,0,0,1,1,0
58351,26,0,3,2,7321,2,0,0,2,1,41,2,1,3,1,2,77,0,0,0,2,0,1
63606,29,1,12,4,11368,1,2,0,3,0,13,3,1,2,2,1,43,0,0,0,3,1,1
67095,19,0,7,0,4102,0,0,3,0,0,82,1,1,4,0,1,22,0,0,0,2,0,0
9831,21,1,3,2,9090,3,0,0,0,0,44,1,2,1,2,2,52,0,0,1,2,2,0
5107,47,1,19,2,7557,2,3,1,0,0,29,3,1,0,2,1,79,0,0,0,2,1,1
48442,44,1,17,2,7852,2,2,0,0,0,14,0,1,0,1,1,31,1,0,0,2,2,1
62576,24,0,6,4,7795,3,0,2,2,1,32,2,1,1,0,0,72,0,0,0,1,1,1
37299,50,0,33,4,10508,2,0,0,0,1,12,1,2,4,2,2,75,0,0,0,3,1,1
50134,42,1,30,2,9487,0,1,0,0,0,43,1,2,1,1,1,81,0,0,0,2,1,1
6749,24,0,4,3,5353,1,3,0,2,0,64,4,2,4,0,2,7,0,0,1,1,1,0
43974,30,0,19,2,7343,2,0,2,0,1,20,2,1,0,1,0,54,0,0,0,2,1,1
43610,33,0,19,4,9173,2,0,0,0,1,70,2,1,1,1,0,79,0,0,0,2,1,1
23244,31,0,10,2,8528,2,3,2,2,0,31,0,2,1,1,1,82,0,0,0,0,3,0
27020,35,0,4,4,10228,3,0,0,0,0,49,2,2,1,1,1,11,0,0,0,1,1,0
4388,53,1,15,0,4918,2,0,0,1,1,69,0,1,4,1,1,45,0,0,0,2,1,0
58856,28,1,17,0,5773,2,0,0,0,0,25,1,2,1,1,0,79,0,0,0,2,2,0
42687,19,0,4,0,2989,1,3,0,3,1,79,4,1,1,2,1,10,0,0,1,2,0,1
68838,24,0,7,3,6606,0,0,0,1,0,83,3,1,0,2,1,13,0,0,0,2,2,1
70466,38,1,8,2,7973,1,0,3,0,1,38,3,1,0,1,1,21,0,0,0,2,0,0
50747,31,0,15,1,7622,1,3,0,0,0,98,0,1,0,0,1,69,1,0,0,1,1,0
6702,32,0,24,4,8848,2,3,0,1,0,61,2,2,3,2,0,57,0,0,0,2,1,0
54325,32,1,19,4,9337,1,3,0,0,1,77,0,1,2,0,0,92,0,0,0,2,2,0
8417,48,1,13,2,7175,3,0,1,0,0,75,0,1,2,1,1,29,0,0,0,1,1,0
72017,37,0,11,3,5869,0,2,2,0,0,96,0,1,0,0,0,42,0,0,0,2,1,1
57636,44,0,18,2,8077,1,3,2,1,1,23,1,2,2,0,2,50,1,0,0,2,1,0
58005,24,1,8,2,7677,1,0,0,1,0,5,2,0,3,2,2,31,0,0,0,1,0,0
37679,51,1,30,2,7340,0,3,0,1,0,21,1,1,4,2,1,84,0,0,0,3,0,1
28826,23,0,5,4,7990,0,0,2,1,0,44,1,2,0,2,1,66,1,0,1,2,1,1
1671,58,1,2,4,8080,3,3,0,0,0,85,1,1,0,1,2,15,0,0,0,2,0,0
40379,48,0,35,2,8537,2,3,2,0,1,57,3,1,1,0,1,90,0,0,0,2,0,0
37902,32,1,22,4,10207,1,0,0,2,0,50,0,1,2,2,1,72,0,0,0,2,0,1
43721,28,1,13,1,9098,3,0,3,0,1,37,4,2,2,2,2,26,0,0,1,3,1,1
74270,20,1,7,2,7278,1,1,0,0,0,3,3,2,0,1,1,84,0,0,0,1,1,0
17438,52,1,42,4,8743,2,0,2,4,1,88,3,1,1,0,1,80,0,0,0,1,0,1
53940,24,0,3,4,8904,3,0,0,1,0,67,0,0,4,1,2,73,1,0,0,2,2,1
34958,34,1,11,2,9518,1,0,0,0,0,99,1,1,2,2,1,75,1,0,0,2,2,1
34421,57,1,37,2,6831,0,3,1,0,0,78,2,1,3,0,1,93,0,0,1,2,2,0
52120,53,1,28,0,5721,2,0,0,0,0,14,4,1,3,1,0,84,0,0,0,3,0,1
71167,24,1,1,3,6062,1,3,2,0,1,11,3,0,3,0,1,45,0,0,0,2,0,0
4566,48,1,4,0,4571,3,0,3,4,0,29,2,1,4,2,1,25,0,0,1,1,1,1
73165,42,1,5,3,5704,1,2,2,2,1,92,2,1,3,0,2,11,0,0,0,2,3,0
41136,19,1,4,4,10346,2,3,1,0,0,65,2,2,0,2,0,53,0,0,0,1,0,0
713,19,1,9,4,9210,1,2,3,0,0,60,0,1,0,1,1,14,0,0,0,1,1,1
22380,54,1,2,1,7114,1,3,0,1,0,26,0,1,1,1,1,28,0,0,0,3,1,0
37553,25,0,5,1,9146,0,2,0,1,0,75,0,0,0,1,0,25,0,0,0,2,1,1
55874,31,0,2,4,9197,1,0,1,0,0,40,0,2,0,1,1,75,0,0,0,2,1,0
47635,25,1,3,4,8882,1,3,0,1,0,13,1,1,1,0,0,52,1,0,0,1,0,0
49049,49,1,14,0,3828,1,0,2,0,0,61,0,2,3,0,1,52,1,0,0,0,1,0
2938,22,1,10,4,9398,2,0,3,2,1,54,3,0,1,2,0,42,0,0,0,3,2,0
53280,32,0,12,0,4506,2,0,2,1,1,61,2,2,1,1,2,75,0,0,0,0,0,0
34591,57,1,38,4,8455,2,0,0,0,0,26,4,1,0,1,2,48,0,1,0,2,0,1
44870,49,1,39,4,7194,1,0,0,0,1,98,1,1,1,0,2,65,0,1,0,2,1,0
3983,43,0,20,1,8848,2,0,0,1,0,26,3,2,0,0,1,92,0,0,0,1,0,0
73796,27,0,11,1,9454,3,3,1,2,0,47,2,2,0,0,1,33,0,0,1,2,0,0
58435,42,0,29,2,10568,3,1,0,0,1,89,3,1,1,0,2,74,0,0,0,2,2,0
52870,42,1,9,2,8592,2,2,0,0,1,55,2,2,0,0,1,80,0,0,0,3,2,0
65694,36,0,7,0,2075,2,0,1,2,1,82,1,2,3,1,2,9,0,0,0,2,0,0
61008,38,0,3,0,3775,0,3,0,0,0,34,0,2,1,1,0,21,0,0,0,1,0,1
29773,33,1,7,4,10114,1,0,2,0,0,53,4,0,1,0,1,14,0,0,0,2,1,0
29910,39,1,10,3,6612,1,2,1,3,0,51,0,1,1,1,0,21,0,0,0,2,2,0
49862,23,0,1,2,6623,1,0,0,0,0,38,0,1,0,2,2,54,0,0,1,3,2,0
46795,52,0,17,1,6507,1,0,0,0,1,27,0,2,1,0,2,37,0,0,0,2,1,0
44795,53,1,15,4,9512,1,2,0,1,1,50,0,0,0,0,0,42,0,0,0,2,2,0
5069,37,1,29,0,3620,1,0,0,0,0,50,3,0,1,2,1,79,0,0,0,2,2,1
32775,59,0,36,0,4113,3,0,2,0,1,48,2,1,4,1,1,41,0,0,1,1,2,0
52838,22,0,4,1,6795,2,0,0,0,0,59,0,1,4,0,1,79,0,0,0,0,1,1
41695,22,1,2,3,6093,1,0,0,1,1,26,3,0,3,0,1,44,0,0,0,2,0,1
40596,34,1,13,1,9017,1,0,2,1,0,27,1,2,2,1,0,86,0,0,0,3,1,1
19737,40,0,22,4,9203,2,2,0,2,0,70,3,1,1,1,0,44,1,0,0,3,0,1
62731,28,0,1,2,9910,0,0,0,0,1,3,3,2,2,1,2,76,0,0,0,1,1,0
27238,29,0,20,2,5964,0,3,3,3,0,24,2,0,1,0,0,33,0,0,1,1,1,1
38308,47,1,25,3,5673,1,0,3,2,1,76,3,0,2,1,0,91,1,0,0,0,1,0
71715,56,0,31,3,4968,2,3,0,1,0,28,1,1,4,1,2,98,0,0,0,2,0,1
18356,28,1,9,0,5217,2,0,0,2,0,70,1,2,0,0,0,68,1,0,0,2,1,0
7578,22,1,7,4,8822,1,3,0,1,0,33,0,1,0,1,2,31,0,0,1,0,1,1
47189,30,1,8,2,9820,1,2,1,0,0,59,2,1,0,0,2,64,0,0,0,2,1,0
2759,24,0,8,0,6427,0,1,2,0,0,10,3,2,1,1,2,85,0,0,0,2,0,1
7636,33,0,21,0,3739,2,0,1,2,0,50,0,0,3,0,1,29,0,0,0,2,0,0
39487,25,0,4,2,8322,1,0,2,3,1,38,1,2,4,1,1,74,0,1,0,2,3,0
12430,29,0,16,0,5682,2,0,0,2,0,33,0,2,0,1,1,19,0,1,0,2,0,0
56688,26,1,3,3,4249,2,0,2,0,0,26,1,2,3,1,1,47,1,0,0,2,2,0
68130,19,0,5,3,5971,1,0,3,0,0,52,2,1,2,1,1,30,0,0,0,3,2,0
20291,19,0,6,2,7571,3,1,0,0,0,57,1,0,1,1,0,83,0,0,0,1,1,0
36253,20,0,12,3,7061,2,0,2,1,0,15,0,2,0,1,1,38,1,0,1,1,0,1
21617,42,1,16,1,6061,3,0,0,1,0,5,2,1,0,1,1,65,0,1,0,2,1,1
39832,51,1,27,0,4506,2,0,0,1,1,45,1,0,1,1,0,62,0,0,0,2,1,1
61025,22,1,7,3,5754,2,2,0,0,0,80,2,1,0,1,1,70,0,0,0,3,1,0
51893,53,1,39,1,8157,2,0,1,2,1,72,0,1,5,1,2,73,0,0,0,3,1,1
1742,29,0,12,0,3900,1,0,0,1,0,12,2,2,2,2,1,87,0,0,0,1,2,0
50440,21,1,3,2,8722,0,0,0,0,1,61,0,2,1,1,0,12,0,0,0,0,2,0
54005,21,0,10,2,6038,2,3,2,0,0,52,0,1,3,0,0,41,0,0,0,2,0,0
59180,56,1,14,3,5686,2,0,0,2,0,56,2,1,0,2,1,78,0,0,1,1,2,1
46946,31,1,6,0,3797,1,1,0,2,0,44,0,2,0,0,1,68,1,0,0,2,1,0
18882,29,0,15,3,5900,2,2,0,0,1,97,1,1,1,1,1,35,0,0,0,1,0,1
44216,45,1,14,2,7612,1,0,0,0,0,58,0,2,0,0,1,67,0,0,0,2,1,0
22360,22,1,7,3,4933,0,0,2,1,1,76,1,2,6,1,1,57,0,0,0,1,0,0
8218,26,1,2,0,4432,2,3,2,1,0,88,1,2,0,1,0,65,0,0,0,3,2,0
58615,32,1,13,2,6960,2,1,2,0,1,43,1,2,1,1,2,68,0,0,1,3,2,1
69176,55,1,39,4,8040,0,0,0,2,1,94,1,1,1,0,0,114,0,0,0,1,1,1
4208,50,0,24,2,8475,3,0,0,2,0,30,3,0,3,1,1,80,0,0,0,0,0,0
42559,19,0,3,4,11944,1,0,2,1,0,83,2,2,5,2,1,70,1,0,0,0,1,1
9283,56,0,4,2,10616,1,3,0,0,1,4,2,2,0,0,1,17,0,0,1,0,0,0
22828,55,1,16,3,5572,2,0,0,0,0,52,3,2,1,0,1,80,0,0,0,2,1,1
30539,18,0,4,4,8931,1,0,2,0,0,10,1,0,0,2,2,58,0,0,0,2,2,0
4912,57,0,17,1,8591,1,1,1,1,0,78,4,2,6,1,1,50,0,0,0,2,3,1
57755,27,0,8,4,10670,1,3,0,0,1,94,3,1,3,0,2,11,0,0,0,2,2,0
69926,25,1,8,4,7054,1,2,0,0,0,15,0,0,0,1,2,80,1,0,0,2,1,1
56729,38,0,3,3,6553,2,0,0,1,1,94,1,1,4,1,0,18,0,0,0,1,3,1
58212,31,0,11,2,8320,2,0,1,0,1,8,4,1,6,0,1,61,1,0,0,2,3,1
24523,51,1,22,1,8125,3,0,0,1,0,27,0,1,1,1,2,66,1,0,0,3,0,0
69159,40,1,21,2,7479,2,0,0,0,0,70,4,1,0,1,0,81,0,1,0,2,1,1
8785,56,1,4,0,3401,1,2,0,0,1,97,3,2,3,1,0,6,0,0,0,2,2,0
64781,40,1,1,2,6798,1,3,0,2,0,20,1,0,0,1,0,70,0,0,0,0,2,0
16308,42,1,16,1,10186,2,0,0,1,1,35,0,1,4,1,2,88,0,0,0,2,1,1
42744,44,1,1,2,8521,2,3,0,0,0,95,0,1,1,0,1,43,1,0,1,3,2,1
41600,23,0,9,0,3166,2,0,1,2,0,1,2,1,0,0,1,77,0,0,1,2,2,1
51144,45,1,11,2,9157,1,0,0,0,0,26,3,1,0,1,0,74,0,0,1,2,1,1
52015,50,0,23,0,4806,2,1,2,0,0,7,2,1,0,0,1,25,0,0,0,2,2,0
71157,48,0,24,1,7447,0,2,0,0,0,98,1,1,4,1,0,89,0,0,0,2,1,1
67517,52,0,14,2,9327,0,3,2,1,1,25,0,0,0,0,0,32,0,0,0,1,2,0
5331,19,0,1,2,8632,0,3,0,0,0,67,1,1,0,1,1,17,0,0,1,2,1,1
26539,49,1,2,3,5850,2,0,2,0,0,57,3,2,1,0,1,45,0,0,0,3,1,0
25975,40,1,6,2,8060,1,2,2,1,0,44,0,2,0,1,1,53,0,0,0,2,2,1
1680,55,1,5,4,11674,3,0,3,0,1,2,0,1,3,1,0,56,0,0,0,0,2,0
21570,41,1,5,4,6507,2,0,2,0,0,24,1,1,2,1,2,79,1,0,0,3,1,1
49310,43,1,29,1,9506,1,1,1,0,1,18,4,0,0,2,1,57,1,0,0,2,1,1
52121,25,1,15,4,5165,2,2,0,0,1,77,2,2,5,1,0,36,0,0,1,3,2,1
23057,33,0,11,1,7710,0,2,0,1,1,99,1,0,0,2,1,39,0,0,1,1,0,1
15293,34,1,16,4,10100,3,0,0,0,0,93,4,2,2,0,1,54,0,0,0,2,0,0
41481,36,1,12,2,9258,1,3,1,0,0,68,1,2,1,0,2,63,0,0,0,3,2,0
55314,50,0,34,2,7995,3,3,1,0,0,98,1,2,3,0,1,80,1,0,0,2,1,0
39731,43,0,12,4,8074,2,0,0,2,0,2,2,2,0,2,2,62,0,0,0,1,1,1
10709,45,1,7,0,4430,0,3,1,0,0,63,0,1,0,1,0,11,0,0,0,2,0,1
64492,36,0,8,1,11475,3,3,0,1,0,62,3,1,4,1,0,55,0,0,0,2,2,0
41284,19,0,4,3,5581,1,2,0,0,0,69,3,1,1,0,1,26,0,0,0,3,1,0
7714,29,1,14,1,8056,1,0,2,2,1,71,3,1,4,0,1,64,1,0,0,1,2,1
3086,55,1,18,0,4838,0,3,0,1,0,67,0,0,4,0,2,19,0,0,0,1,0,1
46615,27,0,11,4,10330,2,0,0,1,0,12,1,1,1,1,1,62,0,0,0,2,1,1
24172,18,1,2,2,8564,1,0,1,0,0,60,1,2,0,0,1,5,0,0,0,0,0,0
28980,19,1,6,2,6479,1,0,2,1,0,74,1,1,3,0,2,21,0,0,0,0,2,0
22612,45,0,21,4,7841,0,0,0,1,0,88,0,1,4,1,1,76,0,0,0,0,0,0
62389,25,1,14,1,11795,0,0,0,0,1,52,0,2,1,0,2,43,0,0,0,1,2,0
45111,52,0,34,4,6670,1,3,0,0,0,91,0,1,3,1,1,58,0,0,0,2,1,0
69193,40,0,7,4,5853,1,3,0,0,0,8,0,2,1,0,2,85,0,0,0,1,0,0
46131,46,0,29,3,5852,1,2,0,0,0,27,3,2,1,1,0,76,0,0,1,1,2,1
27466,18,0,5,4,9046,2,1,2,1,0,98,2,1,4,1,2,13,1,0,0,3,3,1
15082,39,1,7,1,6991,0,1,0,1,1,65,1,1,1,0,2,84,0,0,0,2,2,1
13381,46,0,27,2,6497,1,0,3,0,0,45,0,1,0,1,2,102,0,0,0,0,1,1
72564,29,0,19,3,5983,2,2,3,1,0,89,3,2,0,1,0,60,0,0,0,3,1,0
1062,42,1,15,3,5958,1,3,0,1,0,78,1,2,0,0,0,21,0,0,0,2,1,0
39167,51,0,11,4,8832,2,2,0,1,0,70,0,1,3,2,0,20,0,0,0,2,1,1
14944,23,0,10,3,6169,2,3,0,1,0,15,0,1,3,0,1,40,0,0,0,2,1,0
8672,26,1,3,4,7529,2,0,0,0,0,20,3,2,4,0,2,28,0,0,0,1,1,0
4776,32,1,14,3,5978,2,0,1,0,1,3,1,0,0,1,2,80,0,0,0,2,0,0
14724,54,0,9,3,5053,1,3,1,2,1,11,2,1,3,1,1,84,1,0,0,2,0,1
56051,29,0,17,2,5620,3,2,0,1,0,99,0,1,3,0,2,30,0,0,0,3,2,0
38992,51,1,3,3,5417,1,3,2,0,0,79,0,2,0,1,1,51,1,1,0,2,0,0
17650,23,1,12,1,9166,0,0,0,2,1,43,1,1,1,1,2,79,0,0,0,1,2,0
12049,36,1,16,1,7608,1,2,2,3,1,2,3,2,0,0,2,49,0,0,0,2,0,1
65061,44,1,14,4,7526,3,3,0,0,0,83,4,0,2,0,1,82,0,0,0,2,3,0
27018,35,1,22,4,8121,2,3,0,2,0,86,2,2,3,1,2,75,1,0,0,3,2,1
15507,56,1,44,2,8492,2,3,0,1,0,75,3,2,0,2,2,87,0,0,1,2,0,1
777,51,0,11,4,10620,0,2,3,0,0,4,0,1,0,0,2,82,0,1,0,1,0,1
57511,48,0,20,0,4615,0,0,1,0,0,37,3,1,3,1,0,57,1,0,0,1,1,1
73787,35,0,25,4,10295,2,2,2,2,0,59,0,1,2,1,1,64,1,0,0,2,1,1
58268,25,1,13,2,6733,3,1,0,2,0,60,3,2,0,1,2,45,0,0,0,0,2,0
23852,48,1,11,3,5808,1,2,0,2,0,12,3,1,4,0,2,73,0,0,0,1,1,1
53410,38,1,30,2,8877,0,0,3,0,0,72,0,2,1,1,1,97,0,0,0,2,1,1
69989,18,0,4,3,5745,0,0,3,2,0,71,2,1,1,1,1,82,0,0,1,3,1,1
44504,55,0,40,2,7034,0,2,0,1,0,79,1,1,0,2,1,82,0,0,0,1,0,1
29440,19,0,11,2,9056,3,3,2,1,0,52,1,1,1,0,0,14,0,0,0,0,0,0
58046,21,1,9,0,4410,2,0,0,1,0,63,0,1,3,1,1,56,0,0,0,2,1,0
71276,45,0,18,3,6168,2,3,2,0,0,3,2,2,2,1,0,95,0,0,1,0,0,0
69226,34,0,17,4,10095,1,3,0,1,0,59,0,2,0,2,1,55,0,0,0,2,1,0
6384,21,1,4,0,5197,0,2,0,0,0,40,0,2,1,0,1,64,0,0,0,3,0,0
55541,55,0,35,3,6314,0,0,0,1,0,54,1,0,2,2,1,65,0,0,0,2,0,1
463,27,0,16,3,5740,0,3,1,1,0,42,1,1,0,1,0,76,0,0,0,2,1,1
8107,45,0,10,0,5005,2,2,0,2,1,3,0,1,4,2,1,18,0,0,0,2,1,1
39668,20,1,10,4,8032,1,0,0,0,0,55,3,0,4,2,0,20,0,0,0,2,2,1
20021,46,0,31,4,9562,3,0,2,1,1,49,0,1,0,0,1,48,0,0,0,1,3,0
33648,23,0,14,1,6255,2,0,0,0,0,14,3,2,0,0,2,34,0,0,0,3,1,0
36281,28,1,6,0,4110,1,0,2,2,0,48,3,2,0,0,1,55,0,0,0,2,0,0
26358,31,1,19,1,5037,1,0,0,0,0,81,0,0,1,2,1,39,1,0,0,2,2,1
34265,27,1,9,0,5605,1,3,3,2,0,68,1,2,3,1,1,77,1,0,0,3,2,0
35545,55,0,29,0,4453,2,0,0,1,0,77,2,1,0,2,1,82,1,0,0,2,1,1
32869,56,0,5,0,5614,2,2,0,1,0,76,0,1,1,0,0,71,1,0,0,2,0,1
45867,26,0,14,2,9200,1,0,0,2,0,75,4,1,4,0,1,60,0,0,0,3,1,1
29402,40,0,29,0,4725,1,1,0,2,0,90,1,1,1,2,1,95,1,0,0,1,1,1
49258,56,1,35,4,6082,1,0,0,0,1,95,3,2,1,1,1,114,0,0,0,1,3,0
20822,36,0,15,2,8131,2,3,0,1,0,33,1,1,4,1,1,41,0,0,0,2,0,1
30913,33,1,3,4,8701,2,0,0,2,1,27,2,0,1,1,1,30,0,0,0,1,2,1
46548,49,0,32,3,5125,2,0,0,1,0,29,3,1,0,0,1,107,1,0,0,2,1,1
49694,39,1,2,2,7704,0,0,0,3,0,20,0,1,0,0,1,33,0,0,0,3,1,1
14085,34,1,8,4,9332,2,1,0,2,0,38,4,2,4,0,1,77,0,0,1,2,1,0
54458,35,1,9,4,7486,3,0,0,2,0,1,2,1,2,2,1,33,0,1,0,2,1,1
47515,23,1,2,2,8743,1,2,0,1,0,93,2,1,1,1,1,4,0,0,0,2,2,1
54272,47,1,32,2,9300,0,1,2,2,1,88,2,1,1,0,1,68,1,0,0,2,0,1
17750,32,1,20,2,6768,1,0,1,0,0,36,2,1,1,2,1,38,0,0,0,2,1,1
70360,41,0,16,1,5921,1,0,3,2,1,44,0,0,3,1,0,40,0,0,1,2,1,0
30828,53,1,33,1,6780,0,0,0,1,1,86,3,1,4,0,2,79,0,0,0,3,1,1
38054,23,0,5,4,8735,2,0,0,1,1,9,2,1,3,0,1,52,0,0,0,2,0,0
3378,37,1,11,2,9501,2,0,0,0,0,39,2,2,2,0,2,54,0,0,0,1,1,0
20402,30,0,5,1,6842,1,2,2,0,1,45,2,1,5,1,2,82,0,0,0,2,2,1
63059,30,0,14,0,4965,2,1,0,1,1,74,1,1,3,0,2,37,0,0,0,2,0,0
25764,40,0,20,0,4174,2,2,0,1,0,58,2,2,0,1,1,96,0,0,0,2,1,1
26653,33,0,1,4,10838,1,0,0,0,0,88,1,2,0,1,2,47,0,0,1,1,1,0
31825,51,0,16,1,9951,2,0,0,0,1,17,4,1,1,0,1,53,1,0,0,1,1,1
70295,32,0,12,3,5247,2,3,3,2,0,82,1,2,0,2,1,47,1,0,0,2,1,1
56432,23,1,14,2,7515,0,0,0,1,0,1,2,2,0,0,0,20,0,0,0,2,1,0
10856,59,0,43,2,8700,2,2,0,1,0,34,1,2,3,2,2,109,1,0,1,2,1,1
57454,25,1,10,4,8609,3,0,0,0,0,41,0,1,4,0,1,61,0,0,0,0,2,0
37964,18,0,2,4,9773,0,0,0,0,0,33,0,1,2,0,1,62,0,0,0,0,1,1
